,feature,Ranking
1355,PCDHB12,1
1356,ENPP7,55
1357,MRPS16,100
1358,SPNS3,72
1359,ARHGEF15,109
1360,RPL39L,1
1361,CCDC53.1,74
1362,WDR72,38
1363,4-Mar,26
1364,KIAA0649,93
1365,CENPV,109
1366,FAM117A,28
1367,C13orf16,91
1368,CENPE.1,37
1369,WFDC2.1,1
1370,PRSS42.1,122
1371,C17orf28,1
1372,LZTR1,22
1373,GZMM,61
1374,CCDC37,32
1375,TRIL,109
1376,TXNDC6,53
1377,EEF2K,88
1378,STX5,7
1379,OMA1,67
1380,CD6,89
1381,FAM136A,73
1382,TMEM106A,6
1383,STK17B,76
1384,ARGLU1,81
1385,TOP2B,61
1386,CCT4,48
1387,CYP4F3,47
1388,NEIL3,56
1389,LOC286467,62
1390,RGS16,81
1391,SH3GLB1,2
1392,ZNF793,63
1393,BBS10,38
1394,MTNR1A,83
1395,EPC2,56
1396,SSB,68
1397,MIR519C,71
1398,PCYOX1L.1,87
1399,SCPEP1,29
1400,DLG3,107
1401,G2E3.1,93
1402,RAG1,56
1403,PEX12,48
1404,PLEKHM2,1
1405,KCNA10,49
1406,C10orf88,26
1407,KCNMB4,97
1408,CCNT1,27
1409,ZNF362.1,99
1410,CYP26B1,12
1411,IGFBP1,109
1412,ZNF544,37
1413,LOC374443,57
1414,HEATR1,63
1415,SMEK1,96
1416,ZNF433,101
1417,FERD3L,18
1418,HES5,30
1419,NRN1L,77
1420,MUC5B,39
1421,HIST1H4K.1,67
1422,LOC286359,80
1423,ELMO1,39
1424,C4orf43,3
1425,PCBD2,96
1426,WDR8,43
1427,CELSR1.1,1
1428,NEAT1,1
1429,RPL11,57
1430,SLC6A17,45
1431,MIR670,65
1432,CARD14.1,33
1433,PIGV.1,65
1434,CCT2,40
1435,COG3,36
1436,KHDRBS2.1,115
1437,AP3B2.1,24
1438,RBM15B.1,22
1439,NPR3,101
1440,MCCD1,63
1441,BEST4,67
1442,RBM4B,27
1443,ZCCHC4.1,77
1444,MUC2,15
1445,INSM2,26
1446,BEST2,8
1447,SQLE,1
1448,NSUN6,22
1449,TMEM185A.1,7
1450,C6orf150.1,38
1451,SUPV3L1,62
1452,THBS4.1,71
1453,TBX10,113
1454,TFAP2D,1
1455,CH25H,90
1456,IFLTD1,111
1457,GALNT5,1
1458,VTRNA1.1,33
1459,FGF11,110
1460,ZNF259,15
1461,EIF4A1,31
1462,KLHL35,104
1463,ILF2,106
1464,C1orf172,52
1465,TRIM63,100
1466,TECTA,126
1467,IL27RA,8
1468,GLIS2,11
1469,CCDC162,108
1470,BEGAIN,64
1471,SH3PXD2B,1
1472,RAB30,114
1473,LHX5.1,39
1474,FMO6P,1
1475,INTS4,1
1476,ZNF513,110
1477,C2orf54,1
1478,HDX,40
1479,PDRG1,42
1480,ATP8B3,86
1481,ABHD10,6
1482,SLC2A14,2
1483,CLIC6,40
1484,HTR1E,70
1485,CCDC144A,23
1486,RBM42,89
1487,SLC41A1,106
1488,FLII,104
1489,LOC284440,44
1490,C4orf19,117
1491,GIPC2,114
1492,BOC.1,16
1493,PDK4,18
1494,KIAA1737,50
1495,EPS8.1,52
1496,SGMS2,32
1497,SEC31B,84
1498,MGC23270,72
1499,FAR1,25
1500,FAM5C,103
1501,LRRC10B,27
1502,XRCC2,15
1503,GOLGA7B,90
1504,FOXJ1,31
1505,RAB27B,9
1506,BAIAP2L2,47
1507,CDK4.2,24
1508,IRS2,84
1509,OAZ2,80
1510,TTBK1,116
1511,PTDSS2,50
1512,QPCT.1,22
1513,PI4K2A,25
1514,FBXL7,36
1515,PRPSAP1,105
1516,WDR69,24
1517,LDB1,1
1518,TSPAN13.1,72
1519,SLC25A28,29
1520,PGK1.1,20
1521,DIRAS3,66
1522,ANXA4.1,116
1523,TEAD1,97
1524,CH25H.1,128
1525,C1orf74,80
1526,CHRNA10,60
1527,HIST1H4E,1
1528,PDE1C,24
1529,REEP4,102
1530,TTC27,105
1531,ANKRD13B,8
1532,C20orf107,125
1533,FLJ40504,115
1534,ZNF675,11
1535,XKR6,66
1536,PCSK1.1,67
1537,LONP2,94
1538,PROZ,13
1539,NES,118
1540,ANXA5,73
1541,BMP2,13
1542,HOXB8,64
1543,KHSRP,41
1544,IL12RB2,125
1545,XIAP.1,80
1546,CEP68.1,120
1547,C2orf39.1,103
1548,TM4SF19,61
1549,ERICH1,33
1550,PIGK,85
1551,TREX2,105
1552,BAT5.1,40
1553,ARHGEF17,26
1554,KCNG2.1,46
1555,RPA2,21
1556,HOXC10,80
1557,C3orf39,109
1558,PGLYRP1,49
1559,CHRNA7,125
1560,SPATA18,27
1561,TTC1,29
1562,GUCY2D,60
1563,PPP2CA,1
1564,PSMD1,74
1565,SERPINF1,87
1566,LGALS1,10
1567,ZNF622,1
1568,FKBP4,1
1569,C17orf42,49
1570,CRYBB3,76
1571,INPPL1,107
1572,C5AR1,40
1573,LOC100288797,1
1574,ZNF175.1,13
1575,LRBA,46
1576,ZBTB45,50
1577,ZMAT2,26
1578,PAQR5,30
1579,ITGBL1,86
1580,EPS8.2,10
1581,TSGA10IP,118
1582,ORAI3,78
1583,MKL1,18
1584,ZNF513.1,88
1585,ZNF433.1,107
1586,CDK3,2
1587,USP53.1,57
1588,PTH2,82
1589,MYOD1,4
1590,ZNF76,103
1591,PPIF.1,49
1592,VPS25,103
1593,GPR4.1,39
1594,SNTB1,70
1595,FICD,88
1596,PRSS23,39
1597,E2F3,1
1598,LAMP3,23
1599,B4GALNT1,93
1600,ZNF341,13
1601,CNOT8,51
1602,ASB8.1,6
1603,DHRS13,126
1604,DEFB123,87
1605,BOLA1,29
1606,ITPKB,57
1607,MT1G,80
1608,COL7A1.1,77
1609,TRPC3,15
1610,DNAJC15.1,1
1611,APOOL,1
1612,SLMAP,128
1613,CCDC134,5
1614,MRS2,71
1615,FBLN5,1
1616,SNTB1.1,128
1617,CNR2.1,96
1618,SEMA4F,13
1619,HS1BP3,25
1620,GUCA1A,18
1621,RAET1L,70
1622,OTUD6B,62
1623,TEX2,13
1624,NUAK1,40
1625,HOXD11,13
1626,KCNC3,80
1627,FEM1B.1,62
1628,RPL22L1,28
1629,HEMK1,49
1630,IHH.1,51
1631,HIST1H4G.1,103
1632,ABI2,37
1633,NKX2.6.1,103
1634,LNPEP,50
1635,CXorf38,85
1636,CPOX,54
1637,MIR494,79
1638,C7orf61,19
1639,SFRS6,47
1640,GOLGA4,92
1641,C10orf137,39
1642,DPP6,117
1643,HTR1D.1,128
1644,C5orf37,55
1645,IFIT5.1,17
1646,C3orf75.1,81
1647,LOC285375,82
1648,ZNF253,79
1649,ZNF512,38
1650,CD93.1,85
1651,PPM1H,46
1652,SALL3,71
1653,E4F1,120
1654,TMEM9,4
1655,ACTR3,113
1656,GDE1,91
1657,DOPEY1,34
1658,CDC5L,1
1659,PRDX6,1
1660,CYP4A11,119
1661,P4HB,111
1662,MYEF2,19
1663,SOCS2,41
1664,PLAC1L,106
1665,UNC5B.1,128
1666,CALML3.1,103
1667,SCGB3A1,95
1668,COX6A1,60
1669,HSPC159,39
1670,RUFY1,125
1671,C4orf35,99
1672,VTA1,87
1673,ALOX12B,34
1674,WDR82,102
1675,CHMP2B,109
1676,NHP2L1,97
1677,CDC23.1,35
1678,PRIM1,6
1679,SLC11A1,82
1680,POLR2E,93
1681,ZFP41,67
1682,BTNL2,19
1683,CA5BP,11
1684,PLRG1,51
1685,TSPYL2,45
1686,GSTO1,12
1687,RBL2,27
1688,ENPP1,24
1689,ZNF389,56
1690,HIBADH,45
1691,FAM193A,32
1692,SVIL.1,50
1693,MCOLN1,99
1694,LOC387647,123
1695,DCAF12L2.1,51
1696,USP42,49
1697,TADA1,66
1698,ACAP2,3
1699,RAET1L.1,22
1700,DEFB129,123
1701,OLFML2B.1,9
1702,XYLT1,95
1703,EVC,3
1704,ADAT1,108
1705,OVOL2,19
1706,KCNV2,121
1707,EVX1,117
1708,SAMD8,1
1709,TAF10,9
1710,TOX,9
1711,UNK,111
1712,DNTTIP2,23
1713,PAPPA,127
1714,TBC1D2,47
1715,COMMD1,12
1716,APLN,111
1717,NRBF2,64
1718,LOC441046,93
1719,CPXM1,14
1720,TMEM184C.1,47
1721,GJD3,113
1722,SLC32A1,90
1723,ZNF140,67
1724,EIF3D,50
1725,ZFAND3,117
1726,HSPH1.1,70
1727,DCTN6,46
1728,C3orf64,33
1729,CHRM1,126
1730,BCMO1,103
1731,PF4,60
1732,GMPS,28
1733,TMC2,90
1734,CA3,106
1735,ATOH8,12
1736,PDX1,94
1737,TDRD5,107
1738,HMGB1,61
1739,SERTAD3,26
1740,JAK3,91
1741,RASAL1.1,100
1742,FRG1B,80
1743,FLII.1,20
1744,SFRS13B,79
1745,LOC285548,1
1746,PLEKHA2,20
1747,TADA1.1,127
1748,PSMD14,41
1749,RNASEK,50
1750,JAZF1,64
1751,RBBP5,112
1752,FUCA1,28
1753,BIN2,1
1754,FAM127C,101
1755,SACS,1
1756,NEUROG1.1,99
1757,TOMM34.1,75
1758,CALML3.2,123
1759,PRR14,1
1760,WDR86,21
1761,CUL2,81
1762,STAM2,24
1763,CCDC149,128
1764,ADCY3,85
1765,PDE1B,29
1766,IMPAD1,59
1767,MUC6,128
1768,TGM7,42
1769,F5,98
1770,CYB5R3,99
1771,EIF2S2,36
1772,ASB8.2,128
1773,PEBP4,33
1774,FLJ40330,32
1775,DHX35,41
1776,C16orf79,70
1777,PTPN23,96
1778,SGPL1,30
1779,CBFA2T3,77
1780,IMPACT,83
1781,C13orf18.1,87
1782,ZNF639,35
1783,PTK6,35
1784,APOLD1,107
1785,RPN1,9
1786,PLEK2,111
1787,PURB,63
1788,RING1.1,50
1789,LOC150185,89
1790,MLL,92
1791,ACTR5,23
1792,ROBO4,80
1793,NMU,85
1794,TFCP2,48
1795,VAMP4,55
1796,SMTNL1,109
1797,F9,28
1798,KRT2,1
1799,ZC3H13,57
1800,PDIA6,84
1801,RSBN1L,123
1802,PGLS.1,2
1803,CYB5B,116
1804,PLAC2.1,1
1805,FOXI2,89
1806,EVX2,113
1807,DDIT4,92
1808,APOL6,122
1809,ZCCHC7,60
1810,MIR487A,65
1811,SLC45A3.1,49
1812,LOC100292680,90
1813,UBE2U,129
1814,CYTL1,2
1815,TLE2,63
1816,C2orf89,6
1817,NADSYN1,20
1818,C1QTNF2.1,98
1819,SLC37A1,39
1820,DGCR6L,7
1821,MYLIP,107
1822,ADC,112
1823,SLC12A8,82
1824,TBX2,1
1825,RICTOR,85
1826,ABCC8,44
1827,C10orf4,1
1828,PDCL3,126
1829,PURA,8
1830,ABCB7.1,106
1831,DKFZp566F0947,101
1832,ITGAX,104
1833,STMN4,19
1834,TM4SF1,93
1835,UTP23.1,84
1836,APCDD1L,112
1837,CFD,1
1838,LIPG,129
1839,TTC18,121
1840,NOL7,79
1841,PAGE3,119
1842,ATOH8.1,12
1843,PCDH21,6
1844,SNF8,7
1845,UBQLN3,67
1846,DEFB124,36
1847,CCDC117,29
1848,ZC3H11A,100
1849,FOXJ1.1,46
1850,UBXN7,119
1851,ANKRD9.1,125
1852,RHOH,88
1853,ABCA1,65
1854,IDH2,50
1855,ZNF546,70
1856,BASE.1,85
1857,RPL37,94
1858,ABRA,64
1859,KLHL3,78
1860,ESYT1,108
1861,F2,68
1862,WNT3,42
1863,RPS27L,119
1864,ODF3L2,35
1865,KBTBD6,19
1866,MAP2K3.1,102
1867,COX7A2L,13
1868,FAM40A,99
1869,SEPT9.1,85
1870,RAD23A,64
1871,HTR6,101
1872,ZNF787,67
1873,PSMD8,129
1874,DCLK1.2,67
1875,PRICKLE3,96
1876,ZNF551,25
1877,C17orf55.2,29
1878,CARM1,47
1879,SNORD115.7.1,113
1880,ATL3.1,74
1881,NDUFS8,101
1882,SCAMP1,81
1883,PIAS1.1,28
1884,CXorf61.1,25
1885,GBX1.1,54
1886,RXRA,3
1887,CPEB4,10
1888,ANKRD20B,24
1889,LOC647309,35
1890,PMS2L11,22
1891,KCNG2.2,73
1892,GDF2,116
1893,RDX,97
1894,T.SP1,43
1895,DENND2C,11
1896,NANOG,22
1897,CSE1L,31
1898,C16orf65,61
1899,DDX23.2,6
1900,LATS1,60
1901,COX6B1.2,7
1902,IFITM3,15
1903,ZNF69,35
1904,IL19,127
1905,METTL10,1
1906,ESYT3,129
1907,TMOD4,78
1908,VANGL2.1,48
1909,CYGB,17
1910,HOXD8,87
1911,MXD1.1,85
1912,PHF20,81
1913,MEGF8,100
1914,EEF1A1,111
1915,NXPH2,118
1916,PDHB,126
1917,PSMD3,67
1918,CACNG1,14
1919,METTL2A,52
1920,ZNF34,20
1921,SPTLC2,101
1922,VBP1,28
1923,MACROD1,61
1924,MED21.1,22
1925,CDC37L1,78
1926,PCDHB10,18
1927,FZD1,117
1928,TNNC2,61
1929,ZC3H6,114
1930,DLX2,108
1931,AHCYL1,2
1932,GIPR,1
1933,SGCZ,31
1934,CLIC6.1,2
1935,IL17A,89
1936,GLIPR1L2,56
1937,NDUFA9,1
1938,ZNF341.1,62
1939,CYP2R1,52
1940,GTF2F2.1,46
1941,FAM169A,37
1942,ZNF467,54
1943,MIR101.1,46
1944,FAR1.1,90
1945,SDK2,119
1946,GRIK4,5
1947,CLDN9,23
1948,NKX1.2,47
1949,MED28,67
1950,NCRNA00028,41
1951,CXCL17,112
1952,OR5W2,19
1953,MSTO2P,32
1954,WNT2B,2
1955,NKAIN2,80
1956,NUAK1.1,75
1957,HMSD,104
1958,C8orf84,121
1959,MRPL45,22
1960,OTUD6A,104
1961,CPA1,101
1962,ZNF738,111
1963,MT1G.1,124
1964,PNMA2,102
1965,GPATCH1,45
1966,PHLDA2,83
1967,GIMAP7,127
1968,PI4K2B.1,77
1969,BCAS2,77
1970,ICAM1.1,1
1971,C1orf201,30
1972,KLHL12,129
1973,TOR1A,1
1974,ILF2.1,67
1975,COMMD8,12
1976,TRIM61,119
1977,HOXA13,11
1978,KDM3B,4
1979,CEBPG.1,113
1980,TFE3.1,111
1981,AQP11,74
1982,MIR96,1
1983,CSGALNACT2,94
1984,C15orf53,91
1985,HTR3B,117
1986,KPTN,83
1987,SNRPE.1,127
1988,KRTAP17.1,97
1989,STEAP4,55
1990,C4orf22,1
1991,CIT,9
1992,IFIT3,50
1993,DYNC1LI1,106
1994,KCNJ8,119
1995,RPN1.1,61
1996,C7orf59,108
1997,KRR1,7
1998,PRR23A,116
1999,ZNF770,43
2000,OR2G6,52
2001,TMEM59L,1
2002,TMEM101,124
2003,KIAA1715,98
2004,ACTRT2,106
2005,C1orf107,72
2006,KATNB1,66
2007,POLA2,95
2008,TOR1A.1,4
2009,FAM123B,90
2010,NMD3,10
2011,ZNF275,30
2012,CCKAR,75
2013,KCNJ6,13
2014,MIR193A,7
2015,UBE2F,75
2016,FOXN4,107
2017,KCNK1,92
2018,PRPSAP2,64
2019,DGCR2,13
2020,TOR3A.1,50
2021,CA8,105
2022,ZFP2,80
2023,ZNF420,70
2024,NTSR2,80
2025,OTUB2,121
2026,HEG1,10
2027,ZSWIM1.1,29
2028,XRN2,61
2029,FAM50A,84
2030,NXT1.1,58
2031,KRI1.2,107
2032,QSOX2,107
2033,SLC43A1,116
2034,GNMT,11
2035,GPR142,50
2036,ZNF513.2,87
2037,ZNRF1,101
2038,ZNF774,114
2039,LOC729668,48
2040,PGRMC1,52
2041,VAMP4.1,117
2042,GARS,71
2043,CD93.2,20
2044,FADD.2,1
2045,RANGAP1,102
2046,TMEM27,125
2047,GATAD2A.1,3
2048,DPAGT1.1,102
2049,OR5K2,80
2050,C17orf57,1
2051,DNAH7.1,13
2052,FLOT1,70
2053,CASQ1,92
2054,C19orf30,45
2055,ERGIC1,98
2056,SAMD13,50
2057,10-Mar,75
2058,PWP1.2,16
2059,HOXA13.1,19
2060,C8orf71,118
2061,NOL4,24
2062,PSMA5.1,39
2063,PLS3,129
2064,MRPL48,119
2065,PIGT,110
2066,C4orf22.1,90
2067,AFF4.1,33
2068,COL15A1,82
2069,KCNA1,110
2070,STK10,83
2071,TCAP,1
2072,LAMB2,64
2073,FAM110B,112
2074,GALNT9,113
2075,MSX2,1
2076,CELSR3,20
2077,MCAM.1,1
2078,KLF15,1
2079,MIAT.1,107
2080,GOT1,128
2081,FADS6.1,10
2082,C5orf49,67
2083,RSPH9,101
2084,MAP7,122
2085,KHDRBS2.2,14
2086,KIAA1430,56
2087,LGALS7B,64
2088,FAM12A,1
2089,ARMC7,122
2090,PTH,91
2091,MYOG,65
2092,C1orf107.1,77
2093,MTM1,128
2094,CDK2AP2,110
2095,RNASET2,24
2096,TXNDC3,49
2097,MTDH,123
2098,MYC.1,1
2099,NLRP6,64
2100,PET112L,66
2101,STAMBPL1.1,82
2102,CSRNP2.1,82
2103,CCDC13,109
2104,DYNLRB1.1,86
2105,PKP3,69
2106,ABP1,87
2107,NPY1R,46
2108,GMFG,86
2109,COL21A1,35
2110,SLC33A1.1,59
2111,CHD6,53
2112,MANBA,78
2113,TRIM27.1,116
2114,ATCAY,98
2115,MED25,95
2116,ST6GALNAC2,16
2117,SIGLEC12,117
2118,OR51S1,114
2119,GDF9,47
2120,SCOC,1
2121,KCNMB4.1,64
2122,PRMT10,91
2123,LY6G5C,90
2124,NEURL3.3,22
2125,GDF10,99
2126,PCDHB3.1,89
2127,ZNF649,56
2128,TTC1.1,32
2129,RABEP2,29
2130,FAM82A2,98
2131,MIR206,91
2132,POLD3,77
2133,C7orf42,124
2134,TMEM206,10
2135,TAGLN2.1,65
2136,PMS2L3,23
2137,IL13,17
2138,RNFT1.1,41
2139,C2orf3,78
2140,NFAM1,1
2141,NDUFA4L2,35
2142,DACT2,9
2143,FZR1.1,32
2144,SGSM3.1,7
2145,MANEA,97
2146,OXCT1,55
2147,ST3GAL4,101
2148,FARP2,128
2149,POTEC,113
2150,CWF19L1.1,123
2151,GMPR,51
2152,RAB3GAP1,31
2153,KRTDAP,1
2154,HRH1,33
2155,UBC,46
2156,MEGF8.1,74
2157,C8orf74.1,19
2158,ARHGAP23,21
2159,LOC349196,30
2160,METT10D,1
2161,TTBK2,121
2162,MYPOP,1
2163,ADPRHL1,124
2164,MRPL15,122
2165,LRP10,37
2166,VWC2.1,4
2167,CLDN3,93
2168,SEC11C,91
2169,CLDN12,77
2170,NEUROD1,71
2171,MANEA.1,115
2172,MRPL34,39
2173,MXD4,81
2174,ARRDC4.1,20
2175,NCAPH,97
2176,CCNG2,82
2177,CLDN11.1,75
2178,DPYSL2,50
2179,CPN1,109
2180,TFAP4,89
2181,RND1,59
2182,RAD21L1,96
2183,C17orf99,74
2184,OTUD6B.1,116
2185,PIGT.1,46
2186,PRKAG3,107
2187,PTPN21,22
2188,AGAP2.1,13
2189,PRPF40B,1
2190,TGFBI,1
2191,TUBA1C.1,130
2192,F2R.1,88
2193,PRPF19.1,123
2194,MCAM.2,1
2195,CD81,101
2196,LDHB,1
2197,UGDH,83
2198,CHMP4C,112
2199,TBX21,72
2200,ZNF236,15
2201,GDF10.1,1
2202,OVOL1,100
2203,PLBD1,84
2204,LOC100130274,130
2205,ACY3,109
2206,C10orf35,1
2207,NOP10,38
2208,ADCY3.1,69
2209,ACAT2.1,60
2210,NDUFAF1,71
2211,IZUMO1,1
2212,TOP3B,32
2213,RSPH3,84
2214,PRKAR2A,1
2215,EIF2AK4,76
2216,RPA2.1,19
2217,MYST4.1,82
2218,ZNF341.2,1
2219,HN1L.1,84
2220,MAST1,40
2221,BSX,91
2222,MIIP.1,55
2223,ZNF251.1,16
2224,WDR5B,7
2225,RFPL4A,115
2226,CDH15.1,26
2227,GMEB2,17
2228,GK2,106
2229,ABHD8,21
2230,PCDP1,58
2231,PCDHB2,1
2232,USP2,54
2233,FAM46A,91
2234,C4orf50,119
2235,NAGPA,108
2236,STIM1.2,57
2237,PRCD.1,75
2238,LOC100190940,124
2239,SLC9A10,52
2240,AHSG,1
2241,SPEG.1,36
2242,PIK3R6,95
2243,EIF4A3,66
2244,MREG.1,103
2245,HOXB3,1
2246,PLK3,93
2247,SLC19A1,102
2248,GNG7,5
2249,TMEM185A.2,7
2250,THRAP3,31
2251,ZAR1,110
2252,SUPV3L1.1,75
2253,ARMC1,13
2254,TMEM120B,1
2255,ETS2,41
2256,PHACTR3,1
2257,AKR1B1,1
2258,LPAR2,1
2259,SCGB3A1.1,30
2260,EHD2,1
2261,TCEAL7,30
2262,BSCL2,41
2263,LOC440040,49
2264,UBD,127
2265,ZC3H10,85
2266,SLC5A11,88
2267,CCL2,96
2268,ELMOD2,37
2269,CORO7,47
2270,PTPRCAP,113
2271,SETD7,7
2272,ELOVL4.1,100
2273,TFAP2A,39
2274,GPR132,56
2275,HMGB3,86
2276,MTA1,1
2277,CHST9,81
2278,IL12A.1,9
2279,PHKG1,23
2280,LOC90586,93
2281,C10orf18.1,58
2282,MRFAP1,5
2283,CD2,25
2284,LPIN3,22
2285,PLA2G1B,44
2286,SLC25A30,38
2287,SIRT4,91
2288,CLDN6,29
2289,MIR220A,65
2290,GHITM,70
2291,TEKT1,108
2292,SLC38A9,115
2293,OSM,7
2294,RPS7,1
2295,MDC1,29
2296,SDC4P,110
2297,PGRMC1.1,82
2298,SOHLH2,127
2299,ACY1,27
2300,PLD6,33
2301,FAM55B,69
2302,SLC41A3,119
2303,OXCT1.1,8
2304,DAAM1,1
2305,NAGK,87
2306,LOC153684,1
2307,GNL3L,41
2308,IFT57,29
2309,TMEM132B,94
2310,CAPG,67
2311,AKR1E2,1
2312,FTSJD2,106
2313,NR2C2AP,102
2314,HPX,1
2315,SASH1,49
2316,C14orf115,76
2317,TRIM75,5
2318,PYGB.1,57
2319,PDE6H,65
2320,CLDN11.2,130
2321,MIR187,68
2322,WDR82.1,2
2323,PURA.1,69
2324,APEH,55
2325,MANF.1,39
2326,CDK4.3,30
2327,AFF1,96
2328,IRF1,40
2329,APC,16
2330,HP1BP3,92
2331,FSIP1,10
2332,RPL10L.1,129
2333,CHD5,83
2334,METAP2,80
2335,LOC441666.2,109
2336,GLS2,75
2337,STAT5A,18
2338,SNRNP200,119
2339,LAMB1,113
2340,CREG2,49
2341,IDH1,121
2342,ADCY4,27
2343,CSNK1G1,90
2344,GFM1.1,26
2345,ORAI1,31
2346,HDAC1,14
2347,MCM2,51
2348,RAB39,79
2349,FAM46C.1,100
2350,FAM82A1,130
2351,CDKN2AIPNL,68
2352,F10,95
2353,DNAJC9.1,1
2354,LUZP2,89
2355,RIN1,85
2356,RRN3,16
2357,HEBP2,102
2358,FAM46D,79
2359,TFB1M,26
2360,FAM69C,16
2361,TRPC6,62
2362,ZBTB3,84
2363,KRT24,101
2364,RBM8A,36
2365,ZNF781,14
2366,C9orf71,104
2367,EFHC1.1,14
2368,RBM25,80
2369,EFCAB8,70
2370,CPXCR1,1
2371,ZKSCAN1.1,94
2372,ABCG2,56
2373,D2HGDH,1
2374,MIIP.2,64
2375,LOC100288797.1,20
2376,DNAJC10,42
2377,PEBP1,87
2378,NMS,47
2379,CLCN4,84
2380,MAN2A2,123
2381,NAP1L4.1,30
2382,FAM83E,24
2383,ESRP2,115
2384,ADORA2A.1,66
2385,SMPX.1,22
2386,ZNF354C,42
2387,MIR596,95
2388,DDX59,76
2389,TEP1,8
2390,C1orf53,78
2391,TOX.1,1
2392,NXPH1,124
2393,MSH6.1,114
2394,SRD5A3,103
2395,C12orf62,129
2396,SOX17.1,69
2397,C9orf142,88
2398,NCRNA00200,112
2399,C19orf39,103
2400,ZNF556,73
2401,ACBD3,9
2402,BPNT1.1,128
2403,BIK,102
2404,CEP72,89
2405,TERC,101
2406,PIGH,123
2407,TMEM86B,100
2408,TMEM192,74
2409,ST6GALNAC5.2,11
2410,MED10.1,65
2411,LACE1,30
2412,SLC43A1.1,1
2413,C7orf28B.1,42
2414,GPRC5A,116
2415,CTSL2,1
2416,CHCHD6,71
2417,CAPS2,21
2418,CLDN7,35
2419,HEATR3,127
2420,CXCR4,39
2421,ANKRD30A,61
2422,RGPD2,61
2423,ENTPD7,32
2424,PSMB11,33
2425,ACOT2,10
2426,NINJ2,1
2427,HOXB13,2
2428,RAB4B,31
2429,TBCA,35
2430,SLC9A10.1,74
2431,CCDC94,42
2432,LIPG.1,86
2433,MICB,1
2434,CDH17,126
2435,GATSL3.1,80
2436,G0S2,1
2437,CCDC24,67
2438,HDDC2,39
2439,ABHD3,1
2440,DRG1,39
2441,HBA1,36
2442,PBX1,76
2443,HDDC2.1,1
2444,EXOC2,40
2445,STAC2,1
2446,EXOSC4,91
2447,LOC374443.1,119
2448,GPR26,93
2449,ATG5,128
2450,SLC25A2,81
2451,C18orf8,47
2452,FAM43A,78
2453,ZNF362.2,68
2454,DEFB124.1,124
2455,ZNF552,95
2456,LTBR,80
2457,KCNH3,58
2458,ZNF141.1,11
2459,BDKRB2,94
2460,VPS37C,44
2461,LIPT2,18
2462,SLC27A3,87
2463,CRBN,49
2464,AQP1,116
2465,ZNF628.1,50
2466,GRN,100
2467,CCDC154,63
2468,MAK16,80
2469,CARD11,62
2470,ARVCF,11
2471,SPATA9,33
2472,RPS6KA2,68
2473,ZNF70,8
2474,FAM184B,52
2475,GGTLC2,102
2476,FGF16,5
2477,NEDD9,25
2478,CDRT15,35
2479,IGFBP5,99
2480,RCN1,1
2481,OR7G1,20
2482,SUCLG2,130
2483,POLD3.1,94
2484,TM9SF2,78
2485,COX10,66
2486,C12orf10,2
2487,WFDC6,84
2488,SNX26,114
2489,PRDM5,48
2490,IPO13,74
2491,ARMC9,72
2492,PRND,10
2493,SEPHS1.1,27
2494,NBEAL1,102
2495,ZSCAN16,94
2496,MIR450B,86
2497,GDF7.1,53
2498,MRGPRD,43
2499,ZNF35,27
2500,HOXB4,52
2501,ARSG,50
2502,TTC32,78
2503,OBFC2B.1,29
2504,VDAC2,1
2505,C20orf103,103
2506,PCDHB19P,99
2507,SLC35E4,58
2508,DPPA2,107
2509,SAC3D1.1,19
2510,KRT27,68
2511,HNRNPH1,121
2512,RBM42.1,58
2513,STAT5B,10
2514,PHIP,124
2515,CP110,51
2516,CRBN.1,1
2517,C6orf97,8
2518,GLB1L3,118
2519,EPPK1,62
2520,ANGEL2,124
2521,C13orf39,1
2522,PGLS.2,22
2523,NHS,37
2524,HFM1,101
2525,CYP2U1.1,75
2526,NHSL2,33
2527,EMP1,23
2528,PHKG2,123
2529,ZNF653,120
2530,PDHA2,68
2531,ARMC4,1
2532,MIR193B,16
2533,RAB1B,108
2534,ELFN2,2
2535,RSL24D1,77
2536,NUDT14,24
2537,PRSS16,67
2538,ZNF347,31
2539,C9orf93,118
2540,PLRG1.1,127
2541,STAB1,34
2542,HIST1H1E.1,33
2543,TEKT1.1,123
2544,FOXI2.1,63
2545,MUL1,9
2546,DENND4B,121
2547,ZNF815,16
2548,DHRS3,76
2549,IGFBP7,51
2550,UPK1B,101
2551,ZNF627,20
2552,METAP2.1,80
2553,PCBD2.1,49
2554,WBSCR16.1,95
2555,KIAA1279,1
2556,DHRS13.1,1
2557,PEX6.2,107
2558,MIR96.1,1
2559,MFSD3,82
2560,ENPP4,72
2561,RAB4B.1,1
2562,MRPL38,88
2563,EIF1,8
2564,PNLIPRP1,117
2565,CORIN,19
2566,QSER1.1,86
2567,ETV6,64
2568,CAMTA1.1,7
2569,UBE2T.1,104
2570,RWDD2B,57
2571,TESK2,74
2572,C8orf38,73
2573,PRPF3,48
2574,TCEAL2.1,34
2575,NRIP2,115
2576,UIMC1,3
2577,IRS2.1,50
2578,RAD21,94
2579,SAAL1,112
2580,C16orf82,11
2581,TUB,118
2582,PLD5,118
2583,CRISPLD1,1
2584,SACM1L.1,1
2585,RAP2C,64
2586,TM7SF3,1
2587,OR4C12,113
2588,DNAJC16,72
2589,DOC2B,6
2590,VAMP5,85
