,feature,Ranking
11708,SKA1,26
11709,SKA2,19
11710,SKA3,62
11711,SKAP1,13
11712,SKAP2,15
11713,SKIL,18
11714,SKIV2L2,42
11715,SKP1,9
11716,SKP2,32
11717,SLA,9
11718,SLA2,34
11719,SLAIN1,16
11720,SLAMF1,59
11721,SLAMF6,61
11722,SLAMF7,23
11723,SLAMF8,47
11724,SLBP,1
11725,SLC10A1,56
11726,SLC10A2,29
11727,SLC10A3,1
11728,SLC10A5,15
11729,SLC10A6,60
11730,SLC10A7,52
11731,SLC11A1,29
11732,SLC11A2,51
11733,SLC12A1,11
11734,SLC12A2,1
11735,SLC12A3,1
11736,SLC12A4,1
11737,SLC12A5,5
11738,SLC12A6,9
11739,SLC12A8,11
11740,SLC12A9,64
11741,SLC13A1,19
11742,SLC13A2,1
11743,SLC13A3,37
11744,SLC13A4,40
11745,SLC13A5,44
11746,SLC14A1,46
11747,SLC14A2,28
11748,SLC15A1,56
11749,SLC15A2,44
11750,SLC15A3,16
11751,SLC15A4,8
11752,SLC16A1,49
11753,SLC16A10,48
11754,SLC16A11,40
11755,SLC16A12,12
11756,SLC16A13,36
11757,SLC16A14,61
11758,SLC16A2,1
11759,SLC16A3,13
11760,SLC16A4,53
11761,SLC16A5,34
11762,SLC16A6,1
11763,SLC16A7,3
11764,SLC16A8,8
11765,SLC16A9,37
11766,SLC17A1,53
11767,SLC17A2,45
11768,SLC17A3,10
11769,SLC17A4,38
11770,SLC17A5,35
11771,SLC17A6,54
11772,SLC17A7,58
11773,SLC17A8,5
11774,SLC17A9,21
11775,SLC18A1,34
11776,SLC18A2,51
11777,SLC18A3,58
11778,SLC19A2,20
11779,SLC19A3,59
11780,SLC1A1,31
11781,SLC1A2,45
11782,SLC1A3,46
11783,SLC1A4,21
11784,SLC1A5,56
11785,SLC1A6,7
11786,SLC1A7,40
11787,SLC20A1,46
11788,SLC20A2,21
11789,SLC22A1,36
11790,SLC22A10,1
11791,SLC22A11,22
11792,SLC22A12,21
11793,SLC22A13,43
11794,SLC22A14,56
11795,SLC22A15,43
11796,SLC22A16,22
11797,SLC22A17,28
11798,SLC22A18,53
11799,SLC22A18AS,19
11800,SLC22A2,39
11801,SLC22A23,62
11802,SLC22A24,1
11803,SLC22A25,1
11804,SLC22A3,49
11805,SLC22A4,17
11806,SLC22A5,22
11807,SLC22A6,1
11808,SLC22A7,50
11809,SLC22A8,1
11810,SLC22A9,1
11811,SLC23A1,33
11812,SLC23A2,40
11813,SLC23A3,26
11814,SLC24A1,35
11815,SLC24A2,48
11816,SLC24A3,11
11817,SLC24A4,40
11818,SLC24A5,5
11819,SLC25A10,56
11820,SLC25A11,43
11821,SLC25A12,47
11822,SLC25A13,25
11823,SLC25A14,1
11824,SLC25A15,38
11825,SLC25A16,35
11826,SLC25A17,4
11827,SLC25A18,1
11828,SLC25A19,32
11829,SLC25A2,54
11830,SLC25A20,40
11831,SLC25A21,9
11832,SLC25A22,35
11833,SLC25A23,42
11834,SLC25A24,46
11835,SLC25A25,37
11836,SLC25A26,9
11837,SLC25A27,40
11838,SLC25A28,45
11839,SLC25A29,52
11840,SLC25A3,61
11841,SLC25A30,1
11842,SLC25A31,35
11843,SLC25A32,1
11844,SLC25A33,17
11845,SLC25A35,55
11846,SLC25A36,40
11847,SLC25A37,15
11848,SLC25A38,52
11849,SLC25A39,1
11850,SLC25A40,45
11851,SLC25A41,15
11852,SLC25A42,24
11853,SLC25A43,1
11854,SLC25A44,7
11855,SLC25A46,1
11856,SLC25A5,1
11857,SLC26A10,5
11858,SLC26A11,50
11859,SLC26A2,26
11860,SLC26A3,47
11861,SLC26A4,20
11862,SLC26A5,11
11863,SLC26A6,20
11864,SLC26A7,16
11865,SLC26A8,45
11866,SLC26A9,32
11867,SLC27A1,47
11868,SLC27A2,1
11869,SLC27A3,46
11870,SLC27A4,20
11871,SLC27A6,7
11872,SLC28A1,45
11873,SLC28A2,21
11874,SLC28A3,46
11875,SLC29A1,44
11876,SLC29A2,9
11877,SLC29A3,40
11878,SLC29A4,40
11879,SLC2A1,43
11880,SLC2A10,2
11881,SLC2A11,20
11882,SLC2A12,22
11883,SLC2A13,43
11884,SLC2A2,19
11885,SLC2A4,9
11886,SLC2A5,9
11887,SLC2A6,40
11888,SLC2A7,6
11889,SLC2A8,58
11890,SLC2A9,28
11891,SLC30A1,1
11892,SLC30A10,40
11893,SLC30A2,38
11894,SLC30A3,16
11895,SLC30A4,46
11896,SLC30A5,1
11897,SLC30A6,6
11898,SLC30A7,39
11899,SLC30A8,6
11900,SLC30A9,25
11901,SLC31A1,41
11902,SLC31A2,15
11903,SLC32A1,3
11904,SLC33A1,1
11905,SLC34A1,14
11906,SLC34A2,11
11907,SLC35A1,27
11908,SLC35A2,11
11909,SLC35A3,7
11910,SLC35A4,63
11911,SLC35A5,36
11912,SLC35B1,1
11913,SLC35B2,1
11914,SLC35B3,43
11915,SLC35B4,33
11916,SLC35C1,46
11917,SLC35C2,25
11918,SLC35D1,1
11919,SLC35D2,40
11920,SLC35D3,24
11921,SLC35E1,28
11922,SLC35E3,1
11923,SLC35E4,42
11924,SLC35F1,58
11925,SLC35F2,64
11926,SLC35F3,34
11927,SLC35F4,17
11928,SLC35F5,44
11929,SLC36A1,30
11930,SLC36A2,15
11931,SLC36A3,8
11932,SLC37A1,8
11933,SLC37A2,34
11934,SLC37A3,8
11935,SLC37A4,56
11936,SLC38A1,34
11937,SLC38A10,20
11938,SLC38A11,35
11939,SLC38A2,2
11940,SLC38A3,53
11941,SLC38A4,17
11942,SLC38A5,1
11943,SLC38A6,21
11944,SLC38A7,9
11945,SLC38A9,13
11946,SLC39A1,58
11947,SLC39A10,64
11948,SLC39A11,15
11949,SLC39A12,8
11950,SLC39A13,27
11951,SLC39A2,19
11952,SLC39A3,44
11953,SLC39A5,7
11954,SLC39A6,18
11955,SLC39A7,64
11956,SLC39A8,61
11957,SLC39A9,56
11958,SLC3A1,7
11959,SLC3A2,1
11960,SLC40A1,50
11961,SLC41A1,32
11962,SLC41A2,10
11963,SLC41A3,51
11964,SLC43A1,28
11965,SLC43A2,7
11966,SLC43A3,38
11967,SLC44A1,57
11968,SLC44A2,51
11969,SLC44A3,1
11970,SLC44A5,28
11971,SLC45A1,22
11972,SLC45A3,31
11973,SLC45A4,1
11974,SLC46A1,4
11975,SLC46A2,23
11976,SLC46A3,36
11977,SLC47A1,1
11978,SLC47A2,1
11979,SLC48A1,1
11980,SLC4A1,1
11981,SLC4A10,37
11982,SLC4A11,58
11983,SLC4A1AP,9
11984,SLC4A2,1
11985,SLC4A3,35
11986,SLC4A4,62
11987,SLC4A5,41
11988,SLC4A7,54
11989,SLC4A8,1
11990,SLC4A9,59
11991,SLC5A1,2
11992,SLC5A10,23
11993,SLC5A11,33
11994,SLC5A12,53
11995,SLC5A2,23
11996,SLC5A3,1
11997,SLC5A4,43
11998,SLC5A5,41
11999,SLC5A6,1
12000,SLC5A7,48
12001,SLC5A8,20
12002,SLC5A9,1
12003,SLC6A1,15
12004,SLC6A11,39
12005,SLC6A14,1
12006,SLC6A15,1
12007,SLC6A16,64
12008,SLC6A17,60
12009,SLC6A2,1
12010,SLC6A20,50
12011,SLC6A3,8
12012,SLC6A4,1
12013,SLC6A5,53
12014,SLC6A6,38
12015,SLC6A7,5
12016,SLC6A8,1
12017,SLC6A9,11
12018,SLC7A1,21
12019,SLC7A10,43
12020,SLC7A11,41
12021,SLC7A14,42
12022,SLC7A2,6
12023,SLC7A3,1
12024,SLC7A5,14
12025,SLC7A6,20
12026,SLC7A6OS,42
12027,SLC7A7,24
12028,SLC7A8,15
12029,SLC7A9,59
12030,SLC8A1,25
12031,SLC8A2,64
12032,SLC8A3,62
12033,SLC9A1,13
12034,SLC9A2,58
12035,SLC9A3R1,36
12036,SLC9A3R2,1
12037,SLC9A4,51
12038,SLC9A5,44
12039,SLC9A6,1
12040,SLC9A7,6
12041,SLC9A8,12
12042,SLC9A9,60
12043,SLCO1A2,49
12044,SLCO1B1,9
12045,SLCO1B3,58
12046,SLCO1C1,36
12047,SLCO2A1,37
12048,SLCO2B1,31
12049,SLCO3A1,52
12050,SLCO4A1,4
12051,SLCO4C1,14
12052,SLCO5A1,58
12053,SLCO6A1,1
12054,SLFN12L,11
12055,SLFN13,6
12056,SLFN14,12
12057,SLFN5,21
12058,SLFNL1,13
12059,SLIT1,48
12060,SLIT2,6
12061,SLIT3,54
12062,SLITRK2,1
12063,SLITRK3,28
12064,SLITRK4,1
12065,SLITRK5,12
12066,SLITRK6,33
12067,SLK,57
12068,SLMAP,60
12069,SLN,6
12070,SLTM,46
12071,SLU7,1
12072,SLURP1,5
12073,SMAD1,45
12074,SMAD2,41
12075,SMAD3,54
12076,SMAD4,57
12077,SMAD5,42
12078,SMAD6,45
12079,SMAD7,36
12080,SMAD9,40
12081,SMAGP,1
12082,SMAP1,36
12083,SMAP2,41
12084,SMARCA1,1
12085,SMARCA2,37
12086,SMARCA4,60
12087,SMARCA5,46
12088,SMARCAD1,43
12089,SMARCAL1,50
12090,SMARCB1,34
12091,SMARCC1,64
12092,SMARCC2,1
12093,SMARCD1,1
12094,SMARCD2,15
12095,SMARCD3,27
12096,SMARCE1,1
12097,SMC1A,1
12098,SMC1B,13
12099,SMC2,23
12100,SMC3,38
12101,SMC4,9
12102,SMC5,55
12103,SMC6,49
12104,SMCHD1,63
12105,SMCP,48
12106,SMCR5,16
12107,SMCR8,11
12108,SMG1,13
12109,SMG5,54
12110,SMG6,42
12111,SMG7,28
12112,SMNDC1,41
12113,SMO,53
12114,SMOC1,1
12115,SMOC2,45
12116,SMOX,35
12117,SMPD2,42
12118,SMPD3,17
12119,SMPDL3A,61
12120,SMPDL3B,5
12121,SMPX,1
12122,SMR3A,36
12123,SMR3B,42
12124,SMS,1
12125,SMTN,29
12126,SMTNL1,23
12127,SMTNL2,13
12128,SMU1,1
12129,SMUG1,1
12130,SMURF1,38
12131,SMURF2,15
12132,SMYD1,42
12133,SMYD2,51
12134,SMYD3,22
12135,SMYD4,28
12136,SMYD5,58
12137,SNAI2,1
12138,SNAP23,16
12139,SNAP25,55
12140,SNAP47,29
12141,SNAP91,57
12142,SNAPC1,44
12143,SNAPC3,34
12144,SNAPC4,1
12145,SNAPC5,54
12146,SNAPIN,16
12147,SNCA,26
12148,SNCAIP,7
12149,SNCB,32
12150,SNCG,22
12151,SND1,33
12152,SNED1,17
12153,SNF8,1
12154,SNHG1,9
12155,SNHG10,56
12156,SNHG11,11
12157,SNHG12,56
12158,SNHG4,59
12159,SNHG5,35
12160,SNHG6,55
12161,SNHG7,8
12162,SNHG8,62
12163,SNHG9,16
12164,SNIP1,15
12165,SNN,5
12166,SNORA1,20
12167,SNORA10,1
12168,SNORA11,2
12169,SNORA11B,57
12170,SNORA11C,11
12171,SNORA11D,6
12172,SNORA11E,7
12173,SNORA12,1
12174,SNORA13,5
12175,SNORA14A,24
12176,SNORA15,1
12177,SNORA16A,14
12178,SNORA16B,24
12179,SNORA18,1
12180,SNORA19,62
12181,SNORA20,1
12182,SNORA21,1
12183,SNORA22,7
12184,SNORA23,62
12185,SNORA24,28
12186,SNORA25,37
12187,SNORA26,1
12188,SNORA27,11
12189,SNORA28,1
12190,SNORA29,51
12191,SNORA2A,1
12192,SNORA2B,1
12193,SNORA3,1
12194,SNORA30,1
12195,SNORA31,2
12196,SNORA32,11
12197,SNORA34,9
12198,SNORA35,1
12199,SNORA36B,33
12200,SNORA36C,64
12201,SNORA38,43
12202,SNORA4,1
12203,SNORA40,14
12204,SNORA41,1
12205,SNORA42,1
12206,SNORA44,9
12207,SNORA46,23
12208,SNORA47,13
12209,SNORA48,1
12210,SNORA49,28
12211,SNORA50,1
12212,SNORA51,1
12213,SNORA53,34
12214,SNORA54,63
12215,SNORA55,35
12216,SNORA57,1
12217,SNORA58,1
12218,SNORA59B,1
12219,SNORA5A,1
12220,SNORA5B,29
12221,SNORA5C,1
12222,SNORA6,47
12223,SNORA61,1
12224,SNORA62,1
12225,SNORA63,1
12226,SNORA64,1
12227,SNORA65,39
12228,SNORA66,7
12229,SNORA67,1
12230,SNORA68,4
12231,SNORA69,6
12232,SNORA70,1
12233,SNORA70B,37
12234,SNORA70C,1
12235,SNORA71A,11
12236,SNORA71B,3
12237,SNORA71C,1
12238,SNORA71D,1
12239,SNORA72,1
12240,SNORA74A,25
12241,SNORA74B,39
12242,SNORA75,1
12243,SNORA76,1
12244,SNORA77,1
12245,SNORA78,1
12246,SNORA79,49
12247,SNORA7B,31
12248,SNORA8,14
12249,SNORA81,1
12250,SNORA84,53
12251,SNORA9,1
12252,SNORD10,26
12253,SNORD102,48
12254,SNORD104,8
12255,SNORD105,49
12256,SNORD105B,47
12257,SNORD109B,18
12258,SNORD11,1
12259,SNORD111,33
12260,SNORD113.1,44
12261,SNORD113.2,46
12262,SNORD113.4,38
12263,SNORD113.6,7
12264,SNORD114.10,57
12265,SNORD114.11,27
12266,SNORD114.12,55
12267,SNORD114.13,56
12268,SNORD114.14,9
12269,SNORD114.15,47
12270,SNORD114.16,56
12271,SNORD114.17,32
12272,SNORD114.18,62
12273,SNORD114.19,28
12274,SNORD114.2,56
12275,SNORD114.20,38
12276,SNORD114.21,52
12277,SNORD114.22,17
12278,SNORD114.23,44
12279,SNORD114.24,13
12280,SNORD114.25,8
12281,SNORD114.26,62
12282,SNORD114.27,64
12283,SNORD114.28,34
12284,SNORD114.29,22
12285,SNORD114.3,62
12286,SNORD114.30,51
12287,SNORD114.31,34
12288,SNORD114.4,31
12289,SNORD114.5,55
12290,SNORD114.6,4
12291,SNORD114.7,39
12292,SNORD114.9,44
12293,SNORD115.1,44
12294,SNORD115.11,58
12295,SNORD115.13,13
12296,SNORD115.14,36
12297,SNORD115.16,31
12298,SNORD115.17,42
12299,SNORD115.20,42
12300,SNORD115.22,33
12301,SNORD115.35,5
12302,SNORD115.37,25
12303,SNORD115.38,27
12304,SNORD115.40,21
12305,SNORD115.44,1
12306,SNORD115.48,24
12307,SNORD116.1,56
12308,SNORD116.10,20
12309,SNORD116.11,17
12310,SNORD116.12,18
12311,SNORD116.13,32
12312,SNORD116.14,25
12313,SNORD116.15,29
12314,SNORD116.16,46
12315,SNORD116.18,7
12316,SNORD116.19,15
12317,SNORD116.2,22
12318,SNORD116.20,63
12319,SNORD116.22,15
12320,SNORD116.23,48
12321,SNORD116.24,21
12322,SNORD116.27,27
12323,SNORD116.28,20
12324,SNORD116.29,17
12325,SNORD116.3,22
12326,SNORD116.4,40
12327,SNORD116.8,39
12328,SNORD11B,43
12329,SNORD121A,55
12330,SNORD121B,34
12331,SNORD124,1
12332,SNORD126,4
12333,SNORD16,49
12334,SNORD17,10
12335,SNORD18A,30
12336,SNORD18B,57
12337,SNORD18C,58
12338,SNORD19,46
12339,SNORD19B,50
12340,SNORD1A,28
12341,SNORD1B,64
12342,SNORD1C,62
12343,SNORD2,28
12344,SNORD20,45
12345,SNORD22,1
12346,SNORD23,15
12347,SNORD25,1
12348,SNORD26,1
12349,SNORD27,1
12350,SNORD28,1
12351,SNORD29,47
12352,SNORD30,1
12353,SNORD31,1
12354,SNORD32B,26
12355,SNORD33,10
12356,SNORD35B,57
12357,SNORD37,1
12358,SNORD41,14
12359,SNORD43,41
12360,SNORD44,1
12361,SNORD45A,12
12362,SNORD45B,35
12363,SNORD46,17
12364,SNORD49A,61
12365,SNORD49B,49
12366,SNORD5,14
12367,SNORD50A,55
12368,SNORD50B,59
12369,SNORD51,1
12370,SNORD56,1
12371,SNORD56B,53
12372,SNORD57,50
12373,SNORD58A,63
12374,SNORD59A,1
12375,SNORD6,32
12376,SNORD60,1
12377,SNORD61,1
12378,SNORD62A,51
12379,SNORD63,1
12380,SNORD65,9
12381,SNORD66,4
12382,SNORD67,62
12383,SNORD69,58
12384,SNORD70,58
12385,SNORD71,41
12386,SNORD72,43
12387,SNORD73A,44
12388,SNORD74,1
12389,SNORD75,8
12390,SNORD77,1
12391,SNORD78,32
12392,SNORD81,16
12393,SNORD82,45
12394,SNORD86,55
12395,SNORD87,46
12396,SNORD88C,16
12397,SNORD89,38
12398,SNORD9,15
12399,SNORD90,43
12400,SNORD91A,53
12401,SNORD93,22
12402,SNORD95,48
12403,SNORD96B,1
12404,SNPH,18
12405,SNRK,30
12406,SNRNP200,64
12407,SNRNP27,59
12408,SNRNP35,41
12409,SNRNP40,55
12410,SNRNP48,18
12411,SNRNP70,61
12412,SNRPA,29
12413,SNRPA1,64
12414,SNRPB,24
12415,SNRPB2,42
12416,SNRPD1,37
12417,SNRPD2,49
12418,SNRPD3,37
12419,SNRPE,1
12420,SNRPF,28
12421,SNRPG,27
12422,SNRPN,50
12423,SNTA1,61
12424,SNTB1,13
12425,SNTB2,39
12426,SNTG1,1
12427,SNTN,27
12428,SNUPN,14
12429,SNURF,35
12430,SNW1,54
12431,SNX1,57
12432,SNX10,35
12433,SNX11,18
12434,SNX12,1
12435,SNX13,45
12436,SNX14,61
12437,SNX16,5
12438,SNX17,59
12439,SNX18,15
12440,SNX19,28
12441,SNX2,1
12442,SNX20,2
12443,SNX21,22
12444,SNX22,49
12445,SNX24,1
12446,SNX27,49
12447,SNX29,1
12448,SNX3,27
12449,SNX30,56
12450,SNX31,6
12451,SNX33,21
12452,SNX4,33
12453,SNX5,13
12454,SNX6,1
12455,SNX7,20
12456,SNX8,50
12457,SNX9,63
12458,SOAT1,16
12459,SOBP,36
12460,SOCS1,5
12461,SOCS2,1
12462,SOCS4,19
12463,SOCS5,12
12464,SOCS6,32
12465,SOCS7,1
12466,SOD1,12
12467,SOD2,63
12468,SOD3,17
12469,SOHLH1,24
12470,SOHLH2,24
12471,SON,20
12472,SORBS1,31
12473,SORBS2,3
12474,SORBS3,32
12475,SORCS1,55
12476,SORCS2,5
12477,SORCS3,26
12478,SORD,52
12479,SORL1,41
12480,SORT1,42
12481,SOS1,40
12482,SOS2,18
12483,SOSTDC1,28
12484,SOX1,1
12485,SOX10,40
12486,SOX11,47
12487,SOX13,7
12488,SOX14,27
12489,SOX2,20
12490,SOX21,56
12491,SOX3,1
12492,SOX30,63
12493,SOX4,45
12494,SOX5,28
12495,SOX6,21
12496,SOX7,18
12497,SOX9,14
12498,SP1,8
12499,SP100,60
12500,SP110,49
12501,SP140,59
12502,SP140L,38
12503,SP2,1
12504,SP3,21
12505,SP4,7
12506,SP5,47
12507,SP6,1
12508,SP7,1
12509,SP8,14
12510,SPA17,22
12511,SPACA1,53
12512,SPACA3,1
12513,SPACA4,42
12514,SPAG1,1
12515,SPAG16,43
12516,SPAG17,32
12517,SPAG4,29
12518,SPAG5,1
12519,SPAG6,25
12520,SPAG7,28
12521,SPAG8,31
12522,SPAG9,12
12523,SPAM1,18
12524,SPANXN1,1
12525,SPANXN2,1
12526,SPANXN3,1
12527,SPANXN4,1
12528,SPARC,21
12529,SPARCL1,25
12530,SPAST,56
12531,SPATA12,47
12532,SPATA13,11
12533,SPATA16,29
12534,SPATA17,37
12535,SPATA18,25
12536,SPATA19,51
12537,SPATA2,36
12538,SPATA20,5
12539,SPATA21,26
12540,SPATA22,31
12541,SPATA24,28
12542,SPATA3,57
12543,SPATA4,1
12544,SPATA5,45
12545,SPATA5L1,4
12546,SPATA6,10
12547,SPATA7,56
12548,SPATA8,51
12549,SPATA9,23
12550,SPATC1,13
12551,SPATS1,15
12552,SPATS2,1
12553,SPATS2L,27
12554,SPC24,52
12555,SPC25,31
12556,SPCS1,50
12557,SPCS2,1
12558,SPCS3,28
12559,SPDEF,37
12560,SPDYE1,6
12561,SPDYE3,45
12562,SPDYE4,38
12563,SPDYE5,30
12564,SPEF1,48
12565,SPEF2,33
12566,SPEG,62
12567,SPEM1,8
12568,SPEN,25
12569,SPERT,1
12570,SPESP1,39
12571,SPG11,11
12572,SPG20,10
12573,SPG21,50
12574,SPHAR,9
12575,SPHK1,46
12576,SPHK2,57
12577,SPHKAP,45
12578,SPI1,61
12579,SPIB,25
12580,SPIC,23
12581,SPIN1,45
12582,SPIN3,1
12583,SPIN4,1
12584,SPINK1,1
12585,SPINK13,1
12586,SPINK14,15
12587,SPINK2,4
12588,SPINK4,8
12589,SPINK5,28
12590,SPINK6,1
12591,SPINK7,51
12592,SPINK8,48
12593,SPINK9,2
12594,SPINT1,1
12595,SPINT2,1
12596,SPINT3,41
12597,SPIRE1,42
12598,SPNS2,17
12599,SPNS3,27
12600,SPO11,1
12601,SPOCD1,22
12602,SPOCK1,28
12603,SPOCK2,15
12604,SPOCK3,57
12605,SPON1,16
12606,SPON2,46
12607,SPOP,16
12608,SPOPL,51
12609,SPP1,26
12610,SPP2,33
12611,SPPL2A,5
12612,SPPL2B,9
12613,SPPL3,43
12614,SPR,53
12615,SPRED1,27
12616,SPRED2,29
12617,SPRR1A,58
12618,SPRR1B,3
12619,SPRR2A,52
12620,SPRR2B,50
12621,SPRR2D,62
12622,SPRR2E,58
12623,SPRR2G,2
12624,SPRR3,15
12625,SPRR4,56
12626,SPRY1,30
12627,SPRY2,1
12628,SPRY4,49
12629,SPRYD4,3
12630,SPSB1,51
12631,SPSB2,44
12632,SPSB3,1
12633,SPSB4,32
12634,SPTA1,50
12635,SPTAN1,58
12636,SPTB,41
12637,SPTBN1,21
12638,SPTBN2,3
12639,SPTBN4,38
12640,SPTBN5,9
12641,SPTLC1,52
12642,SPTLC2,29
12643,SPTLC3,17
12644,SPTY2D1,46
12645,SPZ1,1
12646,SQLE,15
12647,SQRDL,32
12648,SQSTM1,28
12649,SRA1,63
12650,SRBD1,58
12651,SRC,33
12652,SRCAP,39
12653,SRCIN1,1
12654,SRD5A1,10
12655,SRD5A2,2
12656,SRD5A3,1
12657,SREBF1,1
12658,SREBF2,42
12659,SRF,1
12660,SRFBP1,13
12661,SRGAP1,1
12662,SRGAP2,43
12663,SRGAP3,14
12664,SRGN,50
12665,SRI,8
12666,SRL,1
12667,SRM,10
12668,SRP14,6
12669,SRP19,9
12670,SRP54,1
12671,SRP68,4
12672,SRP72,1
12673,SRP9,1
12674,SRPK1,64
12675,SRPK2,12
12676,SRPK3,1
12677,SRPR,52
12678,SRPRB,41
12679,SRPX,1
12680,SRPX2,1
12681,SRR,22
12682,SRRD,8
12683,SRRM1,1
12684,SRRM2,1
12685,SRRM3,15
12686,SRRM4,20
12687,SRRM5,1
12688,SRRT,7
12689,SRXN1,38
12690,SS18,56
12691,SS18L1,3
12692,SS18L2,42
12693,SSB,64
12694,SSBP1,29
12695,SSBP2,1
12696,SSBP3,1
12697,SSBP4,58
12698,SSC5D,45
12699,SSFA2,50
12700,SSH1,5
12701,SSH2,1
12702,SSH3,1
12703,SSNA1,41
12704,SSPN,1
12705,SSPO,60
12706,SSR1,24
12707,SSR2,7
12708,SSR3,1
12709,SSR4,1
12710,SSRP1,11
12711,SSTR1,5
12712,SSTR2,24
12713,SSTR3,43
12714,SSTR4,12
12715,SSTR5,1
12716,SSX2,1
12717,SSX2IP,39
12718,SSX5,8
12719,SSX7,3
12720,ST13,32
12721,ST14,10
12722,ST18,1
12723,ST20,52
12724,ST3GAL1,2
12725,ST3GAL2,25
12726,ST3GAL3,35
12727,ST3GAL4,43
12728,ST3GAL5,34
12729,ST3GAL6,11
12730,ST5,47
12731,ST6GAL1,33
12732,ST6GAL2,1
12733,ST6GALNAC1,23
12734,ST6GALNAC2,23
12735,ST6GALNAC3,14
12736,ST6GALNAC4,41
12737,ST6GALNAC5,17
12738,ST6GALNAC6,54
12739,ST7,35
12740,ST7L,54
12741,ST8SIA1,26
12742,ST8SIA2,49
12743,ST8SIA3,35
12744,ST8SIA4,1
12745,ST8SIA5,22
12746,ST8SIA6,47
12747,STAB1,52
12748,STAB2,33
12749,STAC,47
12750,STAC2,1
12751,STAC3,6
12752,STAG1,28
12753,STAG2,1
12754,STAG3,28
12755,STAM,9
12756,STAM2,62
12757,STAMBP,64
12758,STAMBPL1,22
12759,STAP1,46
12760,STAP2,53
12761,STAR,14
12762,STARD10,12
12763,STARD13,1
12764,STARD3,1
12765,STARD3NL,4
12766,STARD4,1
12767,STARD5,32
12768,STARD6,63
12769,STARD7,61
12770,STARD8,1
12771,STAT1,43
12772,STAT2,2
12773,STAT3,13
12774,STAT4,61
12775,STAT5A,1
12776,STAT5B,1
12777,STAT6,18
12778,STATH,61
12779,STAU1,18
12780,STAU2,17
12781,STBD1,22
12782,STC1,18
12783,STC2,52
12784,STEAP3,55
12785,STEAP4,21
12786,STIL,27
12787,STIM1,63
12788,STIM2,63
12789,STIP1,60
12790,STK11,1
12791,STK11IP,49
12792,STK16,34
12793,STK17A,5
12794,STK17B,25
12795,STK24,23
12796,STK25,36
12797,STK3,1
12798,STK31,10
12799,STK32A,1
12800,STK32B,39
12801,STK32C,1
12802,STK33,30
12803,STK35,25
12804,STK36,64
12805,STK38,51
12806,STK38L,12
12807,STK39,12
12808,STK4,1
12809,STK40,29
12810,STMN1,7
12811,STMN2,1
12812,STMN4,1
12813,STOM,3
12814,STOML1,59
12815,STOML2,46
12816,STOML3,31
12817,STON1,23
12818,STON1.GTF2A1L,16
12819,STON2,63
12820,STOX1,47
12821,STRA13,21
12822,STRA6,18
12823,STRA8,30
12824,STRADA,1
12825,STRADB,52
12826,STRAP,62
12827,STRBP,54
12828,STRN,38
12829,STRN3,5
12830,STRN4,62
12831,STT3A,1
12832,STT3B,52
12833,STUB1,1
12834,STX10,63
12835,STX11,38
12836,STX12,1
12837,STX16,1
12838,STX17,19
12839,STX18,14
12840,STX19,19
12841,STX1A,7
12842,STX1B,33
12843,STX2,23
12844,STX3,9
12845,STX4,32
12846,STX5,1
12847,STX6,37
12848,STX7,35
12849,STX8,1
12850,STXBP1,36
12851,STXBP2,19
12852,STXBP3,59
12853,STXBP4,1
12854,STXBP5,23
12855,STXBP5L,33
12856,STXBP6,10
12857,STYK1,23
12858,STYX,1
12859,STYXL1,19
12860,SUB1,27
12861,SUCLA2,24
12862,SUCLG1,5
12863,SUCLG2,49
12864,SUCNR1,1
12865,SUDS3,27
12866,SUFU,42
12867,SUGT1,13
12868,SULF1,15
12869,SULF2,6
12870,SULT1A1,10
12871,SULT1A2,33
12872,SULT1B1,56
12873,SULT1C2,61
12874,SULT1C3,58
12875,SULT1C4,25
12876,SULT1E1,21
12877,SULT2A1,64
12878,SULT2B1,51
12879,SULT4A1,16
12880,SULT6B1,31
12881,SUMF1,30
12882,SUMF2,36
12883,SUMO1,1
12884,SUMO2,53
12885,SUMO3,24
12886,SUMO4,48
12887,SUN1,40
12888,SUN2,1
12889,SUN3,15
12890,SUN5,33
12891,SUOX,32
12892,SUPT16H,23
12893,SUPT3H,26
12894,SUPT4H1,9
12895,SUPT5H,6
12896,SUPT6H,1
12897,SUPT7L,45
12898,SUPV3L1,35
12899,SURF1,20
12900,SURF4,20
12901,SURF6,51
12902,SUSD1,42
12903,SUSD2,24
12904,SUSD3,59
12905,SUSD4,35
12906,SUSD5,40
12907,SUV39H1,11
12908,SUV39H2,1
12909,SUV420H1,12
12910,SUZ12,1
12911,SV2A,1
12912,SV2B,59
12913,SV2C,1
12914,SVEP1,27
12915,SVIL,59
12916,SVIP,62
12917,SVOP,32
12918,SVOPL,1
12919,SWAP70,31
12920,SYAP1,1
12921,SYBU,2
12922,SYCE1L,1
12923,SYCE2,18
12924,SYCP1,58
12925,SYCP2,17
12926,SYCP2L,34
12927,SYDE1,55
12928,SYDE2,31
12929,SYK,59
12930,SYMPK,35
12931,SYN1,1
12932,SYN2,28
12933,SYN3,18
12934,SYNC,34
12935,SYNCRIP,28
12936,SYNE1,63
12937,SYNE2,51
12938,SYNGAP1,60
12939,SYNGR1,1
12940,SYNGR2,3
12941,SYNGR3,1
12942,SYNGR4,50
12943,SYNJ1,2
12944,SYNJ2,40
