,feature,Ranking
4670,FLJ12825,45
4671,FLJ13224,6
4672,FLJ16779,25
4673,FLJ30679,10
4674,FLJ33360,148
4675,FLJ37453,89
4676,FLJ41941,148
4677,FLJ42393,107
4678,FLJ45079,37
4679,FLNA,18
4680,FLNB,116
4681,FLNC,106
4682,FLOT1,62
4683,FLOT2,42
4684,FLRT1,104
4685,FLRT2,149
4686,FLRT3,106
4687,FLT1,95
4688,FLT3,44
4689,FLT3LG,79
4690,FLT4,118
4691,FLVCR1,132
4692,FLVCR2,98
4693,FLYWCH1,1
4694,FLYWCH2,4
4695,FMN1,61
4696,FMN2,21
4697,FMNL1,18
4698,FMNL2,46
4699,FMNL3,7
4700,FMO1,54
4701,FMO2,127
4702,FMO3,42
4703,FMO4,29
4704,FMOD,24
4705,FMR1,1
4706,FMR1NB,1
4707,FN1,121
4708,FN3K,144
4709,FN3KRP,66
4710,FNBP1,63
4711,FNBP1L,115
4712,FNBP4,138
4713,FNDC1,126
4714,FNDC3A,89
4715,FNDC3B,102
4716,FNDC4,12
4717,FNDC5,107
4718,FNDC7,105
4719,FNDC8,21
4720,FNIP1,34
4721,FNIP2,29
4722,FNTA,59
4723,FNTB,71
4724,FOLH1,33
4725,FOLR1,65
4726,FOLR2,148
4727,FOLR3,49
4728,FOS,133
4729,FOSB,127
4730,FOSL2,95
4731,FOXA1,70
4732,FOXA2,114
4733,FOXA3,91
4734,FOXB1,83
4735,FOXC2,7
4736,FOXE3,102
4737,FOXF1,108
4738,FOXF2,135
4739,FOXI1,148
4740,FOXI3,110
4741,FOXJ2,42
4742,FOXJ3,106
4743,FOXK1,104
4744,FOXK2,53
4745,FOXL1,40
4746,FOXL2,34
4747,FOXM1,23
4748,FOXN1,8
4749,FOXN2,70
4750,FOXN3,115
4751,FOXN4,87
4752,FOXO1,49
4753,FOXO3,25
4754,FOXO4,8
4755,FOXP1,21
4756,FOXP2,45
4757,FOXP3,21
4758,FOXP4,141
4759,FOXQ1,46
4760,FOXR1,135
4761,FOXR2,16
4762,FOXRED1,96
4763,FOXRED2,31
4764,FOXS1,67
4765,FPGS,92
4766,FPGT,35
4767,FPR1,92
4768,FPR2,136
4769,FRAS1,6
4770,FRAT1,109
4771,FRAT2,49
4772,FREM1,37
4773,FREM2,10
4774,FRK,142
4775,FRMD3,110
4776,FRMD4A,1
4777,FRMD4B,83
4778,FRMD5,1
4779,FRMD6,2
4780,FRMD7,1
4781,FRMPD1,69
4782,FRMPD2,46
4783,FRMPD4,24
4784,FRRS1,68
4785,FRS2,57
4786,FRS3,148
4787,FRY,31
4788,FRZB,135
4789,FSCN1,119
4790,FSCN2,38
4791,FSCN3,101
4792,FSD1,39
4793,FSD1L,125
4794,FSD2,52
4795,FSHB,113
4796,FSHR,127
4797,FSIP1,117
4798,FST,50
4799,FSTL1,102
4800,FSTL3,74
4801,FSTL4,111
4802,FSTL5,137
4803,FTCD,94
4804,FTH1,30
4805,FTO,32
4806,FTSJ1,24
4807,FTSJ3,25
4808,FUBP1,126
4809,FUBP3,109
4810,FUCA1,32
4811,FUCA2,101
4812,FUK,89
4813,FUNDC1,15
4814,FURIN,147
4815,FUS,54
4816,FUT1,123
4817,FUT10,128
4818,FUT11,132
4819,FUT4,14
4820,FUT5,28
4821,FUT6,26
4822,FUT7,23
4823,FUT8,113
4824,FUT9,100
4825,FUZ,24
4826,FXN,129
4827,FXR1,131
4828,FXR2,72
4829,FXYD1,147
4830,FXYD2,43
4831,FXYD3,43
4832,FXYD4,32
4833,FXYD5,23
4834,FXYD6,113
4835,FXYD7,39
4836,FYB,100
4837,FYCO1,130
4838,FYN,76
4839,FYTTD1,141
4840,FZD1,111
4841,FZD3,28
4842,FZD4,56
4843,FZD5,149
4844,FZD6,32
4845,FZD7,134
4846,FZR1,42
4847,G2E3,36
4848,G3BP1,65
4849,G3BP2,120
4850,G6PC,44
4851,G6PC2,103
4852,G6PC3,63
4853,G6PD,21
4854,GAA,39
4855,GAB1,78
4856,GAB2,4
4857,GAB4,66
4858,GABARAP,10
4859,GABARAPL1,71
4860,GABARAPL2,98
4861,GABBR1,104
4862,GABBR2,40
4863,GABPA,120
4864,GABPB1,17
4865,GABPB2,42
4866,GABRA1,6
4867,GABRA2,43
4868,GABRA3,11
4869,GABRA4,147
4870,GABRA5,63
4871,GABRA6,3
4872,GABRB1,120
4873,GABRB2,12
4874,GABRB3,22
4875,GABRE,1
4876,GABRG1,64
4877,GABRG2,28
4878,GABRG3,148
4879,GABRP,53
4880,GABRQ,1
4881,GABRR1,117
4882,GABRR2,52
4883,GABRR3,74
4884,GAD1,137
4885,GAD2,24
4886,GADD45A,70
4887,GADD45G,139
4888,GADD45GIP1,107
4889,GADL1,120
4890,GAGE1,45
4891,GAGE10,55
4892,GAGE12D,21
4893,GAGE12F,64
4894,GAGE12J,23
4895,GAGE13,59
4896,GAGE2A,13
4897,GAGE2E,29
4898,GAL3ST1,78
4899,GAL3ST3,27
4900,GAL3ST4,74
4901,GALC,21
4902,GALE,70
4903,GALK1,6
4904,GALK2,16
4905,GALM,32
4906,GALNT1,59
4907,GALNT10,1
4908,GALNT11,143
4909,GALNT12,76
4910,GALNT13,140
4911,GALNT14,31
4912,GALNT2,31
4913,GALNT3,138
4914,GALNT4,23
4915,GALNT5,80
4916,GALNT6,83
4917,GALNT7,14
4918,GALNT8,71
4919,GALNTL5,51
4920,GALNTL6,101
4921,GALP,128
4922,GALR1,107
4923,GALR2,81
4924,GALR3,51
4925,GALT,81
4926,GAN,38
4927,GANAB,35
4928,GANC,145
4929,GAP43,35
4930,GAPDH,39
4931,GAPDHS,83
4932,GAPT,3
4933,GAPVD1,148
4934,GAR1,82
4935,GARNL3,122
4936,GARS,7
4937,GART,16
4938,GAS1,77
4939,GAS2,138
4940,GAS2L1,36
4941,GAS2L2,71
4942,GAS2L3,125
4943,GAS5,28
4944,GAS7,57
4945,GAST,42
4946,GATA1,6
4947,GATA2,141
4948,GATA3,1
4949,GATA4,45
4950,GATA5,29
4951,GATA6,51
4952,GATAD1,61
4953,GATAD2A,105
4954,GATAD2B,43
4955,GATC,145
4956,GATM,128
4957,GATS,71
4958,GATSL2,11
4959,GATSL3,44
4960,GBA,84
4961,GBA2,88
4962,GBA3,20
4963,GBAS,39
4964,GBE1,34
4965,GBF1,39
4966,GBGT1,36
4967,GBP1,9
4968,GBP2,76
4969,GBP3,51
4970,GBP4,54
4971,GBP5,118
4972,GBP6,68
4973,GBP7,33
4974,GBX1,142
4975,GBX2,36
4976,GC,129
4977,GCA,39
4978,GCAT,144
4979,GCC1,83
4980,GCC2,77
4981,GCDH,58
4982,GCG,19
4983,GCH1,6
4984,GCHFR,40
4985,GCK,4
4986,GCKR,64
4987,GCLC,101
4988,GCLM,122
4989,GCM1,65
4990,GCM2,106
4991,GCNT1,93
4992,GCNT2,109
4993,GCNT3,118
4994,GCNT7,63
4995,GCOM1,91
4996,GCSH,25
4997,GDA,74
4998,GDAP1,59
4999,GDAP1L1,55
5000,GDAP2,117
5001,GDE1,28
5002,GDF1,69
5003,GDF10,40
5004,GDF15,132
5005,GDF2,51
5006,GDF3,116
5007,GDF5,98
5008,GDF6,11
5009,GDF7,103
5010,GDF9,69
5011,GDI1,8
5012,GDI2,35
5013,GDNF,107
5014,GDPD1,12
5015,GDPD2,1
5016,GDPD4,30
5017,GDPD5,42
5018,GEM,50
5019,GEMIN5,140
5020,GEMIN6,143
5021,GEMIN7,104
5022,GEMIN8,21
5023,GEN1,119
5024,GET4,120
5025,GFAP,16
5026,GFER,18
5027,GFI1,72
5028,GFI1B,42
5029,GFM1,40
5030,GFM2,141
5031,GFOD1,51
5032,GFOD2,60
5033,GFPT1,103
5034,GFPT2,125
5035,GFRA1,137
5036,GFRA2,21
5037,GFRA3,141
5038,GFRA4,94
5039,GFRAL,141
5040,GGA1,27
5041,GGA2,23
5042,GGA3,34
5043,GGCT,68
5044,GGCX,130
5045,GGH,96
5046,GGNBP2,20
5047,GGPS1,42
5048,GGT1,116
5049,GGT5,20
5050,GGT6,58
5051,GGT7,28
5052,GGTLC1,88
5053,GH1,57
5054,GHDC,18
5055,GHITM,83
5056,GHR,59
5057,GHRH,16
5058,GHRHR,142
5059,GHRL,115
5060,GHRLOS,64
5061,GHSR,57
5062,GIF,75
5063,GIGYF2,123
5064,GIMAP1,93
5065,GIMAP4,89
5066,GIMAP5,47
5067,GIMAP6,36
5068,GIMAP7,120
5069,GIMAP8,46
5070,GIN1,34
5071,GINS2,82
5072,GINS3,25
5073,GINS4,15
5074,GIP,57
5075,GIPC1,86
5076,GIPC2,30
5077,GIPR,126
5078,GIT1,22
5079,GIT2,90
5080,GJA1,139
5081,GJA3,105
5082,GJA4,136
5083,GJA9,111
5084,GJB1,50
5085,GJB2,95
5086,GJB3,83
5087,GJB4,113
5088,GJB5,60
5089,GJB6,49
5090,GJB7,147
5091,GJC1,27
5092,GJC2,77
5093,GJC3,122
5094,GJD2,87
5095,GJD4,81
5096,GK,14
5097,GKAP1,138
5098,GKN1,102
5099,GKN2,140
5100,GLA,2
5101,GLB1,130
5102,GLB1L,60
5103,GLCCI1,19
5104,GLCE,119
5105,GLDN,36
5106,GLE1,140
5107,GLG1,32
5108,GLI1,46
5109,GLI2,65
5110,GLI3,4
5111,GLI4,99
5112,GLIPR1,4
5113,GLIPR1L1,10
5114,GLIPR1L2,18
5115,GLIPR2,137
5116,GLIS1,148
5117,GLIS2,1
5118,GLIS3,95
5119,GLMN,137
5120,GLO1,27
5121,GLOD5,27
5122,GLP1R,71
5123,GLP2R,89
5124,GLRA1,129
5125,GLRA2,10
5126,GLRA3,8
5127,GLRA4,1
5128,GLRB,141
5129,GLRX,18
5130,GLRX2,21
5131,GLRX3,106
5132,GLRX5,125
5133,GLS,142
5134,GLS2,6
5135,GLT1D1,50
5136,GLT6D1,8
5137,GLT8D1,90
5138,GLT8D2,119
5139,GLTP,125
5140,GLTPD2,48
5141,GLTSCR1,101
5142,GLTSCR2,135
5143,GLUD1,135
5144,GLUD2,9
5145,GLUL,98
5146,GLYAT,117
5147,GLYATL1,110
5148,GLYATL2,50
5149,GLYATL3,106
5150,GLYCTK,141
5151,GLYR1,16
5152,GM2A,106
5153,GMCL1,146
5154,GMDS,40
5155,GMEB1,64
5156,GMEB2,133
5157,GMFB,139
5158,GMFG,96
5159,GMIP,143
5160,GML,116
5161,GMNN,112
5162,GMPPA,136
5163,GMPPB,146
5164,GMPR,44
5165,GMPR2,35
5166,GMPS,1
5167,GNA11,85
5168,GNA12,110
5169,GNA13,76
5170,GNA14,93
5171,GNA15,28
5172,GNAI1,94
5173,GNAI2,81
5174,GNAI3,75
5175,GNAL,125
5176,GNAO1,70
5177,GNAQ,65
5178,GNAS,111
5179,GNAT1,138
5180,GNAT2,128
5181,GNAT3,122
5182,GNB3,102
5183,GNB4,92
5184,GNB5,120
5185,GNE,33
5186,GNG10,142
5187,GNG11,41
5188,GNG12,47
5189,GNG2,25
5190,GNG3,72
5191,GNG4,91
5192,GNG5,26
5193,GNG7,42
5194,GNG8,112
5195,GNGT1,78
5196,GNGT2,13
5197,GNL1,117
5198,GNL2,146
5199,GNL3,136
5200,GNL3L,12
5201,GNLY,90
5202,GNMT,10
5203,GNPAT,117
5204,GNPDA1,114
5205,GNPDA2,85
5206,GNPNAT1,5
5207,GNPTAB,49
5208,GNPTG,1
5209,GNRH1,100
5210,GNRH2,110
5211,GNRHR,46
5212,GNS,3
5213,GOLGA1,42
5214,GOLGA2,109
5215,GOLGA4,127
5216,GOLGA5,140
5217,GOLGA7,10
5218,GOLGA7B,123
5219,GOLGB1,62
5220,GOLIM4,60
5221,GOLM1,99
5222,GOLPH3L,132
5223,GOLT1A,67
5224,GOLT1B,76
5225,GON4L,89
5226,GOPC,82
5227,GORAB,125
5228,GORASP1,112
5229,GORASP2,98
5230,GOSR1,4
5231,GOSR2,64
5232,GOT1,136
5233,GOT2,54
5234,GP1BA,115
5235,GP2,35
5236,GP5,119
5237,GP6,111
5238,GP9,146
5239,GPA33,121
5240,GPAA1,30
5241,GPAM,98
5242,GPATCH1,102
5243,GPATCH2,60
5244,GPATCH3,57
5245,GPATCH4,80
5246,GPATCH8,25
5247,GPBAR1,61
5248,GPBP1,72
5249,GPBP1L1,53
5250,GPC1,142
5251,GPC2,93
5252,GPC3,4
5253,GPC4,27
5254,GPC5,100
5255,GPC6,138
5256,GPD1L,74
5257,GPD2,34
5258,GPHB5,63
5259,GPHN,110
5260,GPI,25
5261,GPKOW,43
5262,GPLD1,136
5263,GPM6A,16
5264,GPM6B,55
5265,GPN1,95
5266,GPN2,20
5267,GPN3,98
5268,GPNMB,29
5269,GPR1,122
5270,GPR101,16
5271,GPR107,95
5272,GPR108,3
5273,GPR119,6
5274,GPR12,146
5275,GPR132,13
5276,GPR135,79
5277,GPR137,47
5278,GPR137B,81
5279,GPR137C,7
5280,GPR139,57
5281,GPR141,1
5282,GPR143,26
5283,GPR149,57
5284,GPR15,101
5285,GPR150,38
5286,GPR151,30
5287,GPR153,27
5288,GPR155,62
5289,GPR156,69
5290,GPR157,88
5291,GPR158,89
5292,GPR160,111
5293,GPR161,111
5294,GPR162,80
5295,GPR17,148
5296,GPR171,12
5297,GPR173,18
5298,GPR174,16
5299,GPR176,58
5300,GPR179,9
5301,GPR18,37
5302,GPR180,68
5303,GPR182,63
5304,GPR183,29
5305,GPR19,56
5306,GPR21,126
5307,GPR22,135
5308,GPR26,55
5309,GPR27,50
5310,GPR3,31
5311,GPR32,62
5312,GPR34,17
5313,GPR35,88
5314,GPR37,142
5315,GPR37L1,51
5316,GPR39,123
5317,GPR4,126
5318,GPR45,128
5319,GPR50,13
5320,GPR52,68
5321,GPR55,141
5322,GPR6,92
5323,GPR61,80
5324,GPR62,137
5325,GPR63,30
5326,GPR65,66
5327,GPR68,112
5328,GPR75,132
5329,GPR78,104
5330,GPR82,40
5331,GPR83,11
5332,GPR84,46
5333,GPR85,91
5334,GPR87,11
5335,GPR88,45
5336,GPRASP1,1
5337,GPRC5A,80
5338,GPRC5B,39
5339,GPRC6A,70
5340,GPRIN1,130
5341,GPRIN3,74
5342,GPS1,135
5343,GPS2,3
5344,GPSM2,131
5345,GPT2,1
5346,GPX2,144
5347,GPX3,18
5348,GPX4,47
5349,GPX5,57
5350,GPX6,63
5351,GPX7,60
5352,GPX8,73
5353,GRAMD1A,37
5354,GRAMD1B,128
5355,GRAMD1C,79
5356,GRAMD2,143
5357,GRAMD3,16
5358,GRAMD4,88
5359,GRAP2,128
5360,GRASP,1
5361,GRB10,27
5362,GRB14,142
5363,GRB2,143
5364,GRB7,1
5365,GREB1,65
5366,GREB1L,81
5367,GREM1,22
5368,GREM2,61
5369,GRHL1,94
5370,GRHL2,117
5371,GRHL3,44
5372,GRHPR,131
5373,GRIA1,25
5374,GRIA2,99
5375,GRIA3,3
5376,GRIA4,53
5377,GRID1,7
5378,GRID2,118
5379,GRID2IP,115
5380,GRIK1,65
5381,GRIK2,107
5382,GRIK3,132
5383,GRIK4,135
5384,GRIK5,141
5385,GRIN1,33
5386,GRIN2A,40
5387,GRIN2B,65
5388,GRIN2C,99
5389,GRIN2D,92
5390,GRIN3A,143
5391,GRIP1,16
5392,GRIP2,109
5393,GRIPAP1,68
5394,GRK4,12
5395,GRK5,142
5396,GRK6,104
5397,GRK7,21
5398,GRM1,133
5399,GRM2,108
5400,GRM3,32
5401,GRM4,93
5402,GRM5,39
5403,GRM6,109
5404,GRM7,52
5405,GRM8,81
5406,GRN,17
5407,GRP,40
5408,GRPEL1,12
5409,GRPR,21
5410,GRSF1,72
5411,GRTP1,30
5412,GRWD1,95
5413,GRXCR1,111
5414,GRXCR2,122
5415,GSDMA,1
5416,GSDMB,1
5417,GSDMC,92
5418,GSDMD,60
5419,GSG1L,46
5420,GSG2,115
5421,GSK3A,148
5422,GSK3B,106
5423,GSN,35
5424,GSPT1,40
5425,GSR,32
5426,GSS,48
5427,GSTA1,133
5428,GSTA3,106
5429,GSTA4,42
5430,GSTA5,119
5431,GSTCD,111
5432,GSTK1,21
5433,GSTM3,99
5434,GSTM5,129
5435,GSTO1,46
5436,GSTO2,53
5437,GSTZ1,139
5438,GSX1,122
5439,GSX2,125
5440,GTDC1,120
5441,GTF2A1,69
5442,GTF2A1L,57
5443,GTF2A2,132
5444,GTF2B,106
5445,GTF2E1,91
5446,GTF2E2,28
5447,GTF2F1,104
5448,GTF2F2,94
5449,GTF2H1,95
5450,GTF2H4,129
5451,GTF2H5,115
5452,GTF2I,3
5453,GTF2IRD1,50
5454,GTF2IRD2,18
5455,GTF2IRD2B,29
5456,GTF3A,137
5457,GTF3C1,24
5458,GTF3C2,114
5459,GTF3C3,148
5460,GTF3C4,91
5461,GTF3C5,35
5462,GTF3C6,79
5463,GTPBP1,31
5464,GTPBP10,53
5465,GTPBP2,128
5466,GTPBP4,25
5467,GTPBP8,22
5468,GTSE1,85
5469,GTSF1,1
5470,GTSF1L,111
5471,GUCA1A,141
5472,GUCA1B,51
5473,GUCA2A,119
5474,GUCA2B,116
5475,GUCY1A2,126
5476,GUCY1A3,11
5477,GUCY1B3,17
5478,GUCY2C,113
5479,GUCY2D,108
5480,GUCY2F,6
5481,GUF1,118
5482,GUK1,120
5483,GULP1,112
5484,GXYLT1,141
5485,GXYLT2,72
5486,GYG1,90
5487,GYLTL1B,98
5488,GYPA,102
5489,GYPC,128
5490,GYS1,90
5491,GYS2,121
5492,GZF1,105
5493,GZMA,17
5494,GZMB,48
5495,GZMH,32
5496,GZMK,102
5497,GZMM,39
5498,H19,46
5499,H1FNT,2
5500,H1FOO,36
5501,H2AFV,18
5502,H2AFY,84
5503,H2AFY2,68
5504,H2AFZ,106
5505,H2BFM,1
5506,H2BFWT,1
5507,H3F3A,71
5508,H3F3B,44
5509,H3F3C,9
5510,H6PD,104
5511,HAAO,1
5512,HABP2,137
5513,HABP4,114
5514,HACE1,118
5515,HACL1,53
5516,HADH,102
5517,HADHA,43
5518,HADHB,74
5519,HAGH,5
5520,HAGHL,6
5521,HAL,71
5522,HAMP,26
5523,HAND1,85
5524,HAO1,49
5525,HAO2,44
5526,HAP1,117
5527,HAPLN1,1
5528,HAPLN2,60
5529,HAPLN3,69
5530,HAPLN4,49
5531,HARBI1,138
5532,HARS,138
5533,HARS2,145
5534,HAS1,45
5535,HAS2,30
5536,HAS3,75
5537,HAT1,72
5538,HAUS1,91
5539,HAUS2,57
5540,HAUS3,127
5541,HAUS4,23
5542,HAUS5,92
5543,HAUS6,120
5544,HAUS7,16
5545,HAUS8,117
5546,HAVCR1,107
5547,HAVCR2,60
5548,HAX1,104
5549,HBB,78
5550,HBE1,145
5551,HBEGF,148
5552,HBG1,113
5553,HBG2,111
5554,HBP1,133
5555,HBS1L,119
5556,HCCS,24
5557,HCFC1,28
5558,HCFC2,80
5559,HCG11,97
5560,HCG18,133
5561,HCG22,98
5562,HCG27,141
5563,HCK,83
5564,HCLS1,91
5565,HCN1,38
5566,HCN2,78
5567,HCN3,143
5568,HCN4,96
5569,HCRTR1,37
5570,HCRTR2,86
5571,HCST,23
5572,HDAC1,82
5573,HDAC11,123
5574,HDAC2,78
5575,HDAC3,129
5576,HDAC4,20
5577,HDAC5,8
5578,HDAC6,51
5579,HDAC7,121
5580,HDAC8,21
5581,HDAC9,33
5582,HDC,1
5583,HDDC2,29
5584,HDDC3,73
5585,HDGF,78
5586,HDGFL1,15
5587,HDHD2,129
5588,HDHD3,89
5589,HDLBP,26
5590,HDX,10
5591,HEATR1,67
5592,HEATR3,26
5593,HEATR4,112
5594,HEATR5A,77
5595,HEATR5B,112
5596,HEATR6,17
5597,HEBP2,47
5598,HECA,145
5599,HECTD1,84
5600,HECTD2,101
5601,HECTD3,102
5602,HECW1,103
5603,HECW2,116
5604,HEG1,79
5605,HELB,14
5606,HELLS,145
5607,HELQ,129
5608,HELZ,7
5609,HEMGN,112
5610,HEMK1,79
5611,HEPACAM,43
5612,HEPACAM2,58
5613,HEPH,32
5614,HEPHL1,107
5615,HEPN1,104
5616,HERC1,45
5617,HERC2,84
5618,HERC3,80
5619,HERC4,126
5620,HERC5,100
5621,HERC6,74
5622,HERPUD1,61
5623,HERPUD2,51
5624,HES1,101
5625,HES2,10
5626,HES3,17
5627,HES7,127
5628,HESX1,105
5629,HEXA,47
5630,HEXB,73
5631,HEXDC,111
5632,HEXIM1,1
5633,HEXIM2,9
5634,HEY1,49
5635,HEY2,77
5636,HEYL,92
5637,HFE,130
5638,HFM1,129
5639,HGD,118
5640,HGF,83
5641,HGS,86
5642,HHAT,112
5643,HHATL,122
5644,HHEX,146
5645,HHIP,133
5646,HHIPL1,90
5647,HHIPL2,85
5648,HHLA1,80
5649,HHLA2,51
5650,HHLA3,38
5651,HIAT1,70
5652,HIATL1,116
5653,HIATL2,130
5654,HIBADH,120
5655,HIBCH,136
5656,HIC1,126
5657,HIF1A,70
5658,HIF1AN,98
5659,HIF3A,104
5660,HIGD1A,134
5661,HIGD1B,23
5662,HIGD1C,34
5663,HIGD2A,127
5664,HIGD2B,135
5665,HINFP,97
5666,HINT1,88
5667,HINT3,104
5668,HIP1,19
5669,HIP1R,61
5670,HIPK1,93
5671,HIPK2,43
5672,HIPK3,94
5673,HIPK4,65
5674,HIST1H1D,115
5675,HIST1H1E,148
5676,HIST1H1T,145
5677,HIST1H2AB,143
5678,HIST1H2AC,106
5679,HIST1H2AE,94
5680,HIST1H2AJ,91
5681,HIST1H2AK,117
5682,HIST1H2AM,31
5683,HIST1H2BB,149
5684,HIST1H2BC,91
5685,HIST1H2BD,141
5686,HIST1H2BE,92
5687,HIST1H2BF,132
5688,HIST1H2BG,88
5689,HIST1H2BI,62
5690,HIST1H2BJ,108
5691,HIST1H2BK,55
5692,HIST1H2BL,143
5693,HIST1H2BM,95
5694,HIST1H2BN,108
5695,HIST1H2BO,128
5696,HIST1H3B,89
5697,HIST1H3E,127
5698,HIST1H3F,146
5699,HIST1H3G,82
5700,HIST1H3H,117
5701,HIST1H3I,145
5702,HIST1H3J,108
5703,HIST1H4B,82
5704,HIST1H4D,93
5705,HIST1H4E,69
5706,HIST1H4F,108
5707,HIST1H4H,116
5708,HIST1H4I,133
5709,HIST1H4K,96
5710,HIST1H4L,111
5711,HIVEP1,16
5712,HIVEP2,139
5713,HIVEP3,47
5714,HJURP,115
5715,HK1,73
5716,HK2,124
5717,HK3,69
5718,HKDC1,107
5719,HKR1,49
5720,HLA.DMA,63
5721,HLA.DMB,136
5722,HLA.DOA,62
5723,HLA.DPA1,113
5724,HLA.DPB1,38
5725,HLA.E,142
5726,HLA.F,68
5727,HLCS,30
5728,HLF,9
5729,HLTF,129
5730,HLX,52
5731,HM13,62
5732,HMBOX1,36
5733,HMBS,126
5734,HMCN1,58
5735,HMG20A,141
5736,HMGA1,130
5737,HMGA2,13
5738,HMGB1,142
5739,HMGB3,4
5740,HMGB4,30
5741,HMGCL,38
5742,HMGCLL1,93
5743,HMGCR,53
5744,HMGCS1,26
5745,HMGCS2,103
5746,HMGN1,140
5747,HMGN2,34
5748,HMGN3,72
5749,HMGN4,79
5750,HMGN5,18
5751,HMGXB3,98
5752,HMGXB4,1
5753,HMHA1,98
5754,HMHB1,103
5755,HMMR,1
5756,HMOX1,48
5757,HMOX2,1
5758,HMP19,82
5759,HMSD,111
5760,HMX2,46
5761,HMX3,47
5762,HN1,45
5763,HN1L,1
5764,HNF1A,108
5765,HNF1B,16
5766,HNF4A,26
5767,HNF4G,78
5768,HNRNPA0,133
5769,HNRNPA1,32
5770,HNRNPA2B1,49
5771,HNRNPA3,144
5772,HNRNPAB,94
5773,HNRNPC,71
5774,HNRNPD,134
5775,HNRNPF,93
5776,HNRNPH1,130
5777,HNRNPH2,1
5778,HNRNPH3,117
5779,HNRNPK,98
5780,HNRNPL,35
5781,HNRNPM,116
5782,HNRNPR,31
5783,HNRNPU,39
5784,HNRNPUL1,114
5785,HNRNPUL2,14
5786,HOMER1,57
5787,HOMER2,94
5788,HOMER3,145
5789,HOMEZ,75
5790,HOOK1,72
5791,HOOK2,139
5792,HOOK3,5
5793,HOPX,61
5794,HORMAD1,70
5795,HORMAD2,50
5796,HOTAIR,26
5797,HOXA1,87
5798,HOXA10,90
5799,HOXA11,138
5800,HOXA13,120
5801,HOXA2,77
5802,HOXA3,21
5803,HOXA4,46
5804,HOXA5,101
5805,HOXA6,67
5806,HOXA7,35
5807,HOXA9,84
5808,HOXB1,36
5809,HOXB13,36
5810,HOXB3,24
5811,HOXB6,15
5812,HOXB7,37
5813,HOXB9,95
5814,HOXC10,115
5815,HOXC11,34
5816,HOXC12,17
5817,HOXC13,55
5818,HOXC4,38
5819,HOXC5,59
5820,HOXC6,35
5821,HOXC9,87
5822,HOXD1,149
5823,HOXD10,41
5824,HOXD11,91
5825,HOXD12,30
5826,HOXD13,38
5827,HOXD3,99
5828,HOXD4,84
5829,HOXD8,44
5830,HOXD9,134
5831,HP1BP3,91
5832,HPCA,148
5833,HPCAL1,46
5834,HPCAL4,120
5835,HPD,97
5836,HPDL,77
5837,HPGD,111
5838,HPGDS,42
5839,HPN,47
5840,HPR,78
5841,HPRT1,11
5842,HPS1,131
5843,HPS3,17
5844,HPS4,52
5845,HPS5,69
5846,HPS6,126
5847,HPSE,49
5848,HPSE2,140
5849,HPVC1,35
5850,HPX,142
5851,HPYR1,9
5852,HR,50
5853,HRASLS,136
5854,HRASLS2,27
5855,HRASLS5,22
5856,HRC,79
5857,HRG,128
5858,HRH1,58
5859,HRH2,144
5860,HRH3,85
5861,HRH4,149
5862,HRK,121
5863,HRNR,51
5864,HRSP12,5
5865,HS1BP3,6
5866,HS2ST1,73
5867,HS3ST1,121
5868,HS3ST2,114
5869,HS3ST3A1,74
5870,HS3ST4,126
5871,HS3ST5,148
5872,HS3ST6,11
5873,HS6ST1,117
5874,HS6ST2,3
5875,HS6ST3,56
5876,HSBP1,69
5877,HSCB,36
5878,HSD11B1,11
5879,HSD11B1L,92
5880,HSD11B2,64
5881,HSD17B1,24
5882,HSD17B10,3
5883,HSD17B11,65
5884,HSD17B12,107
5885,HSD17B13,137
5886,HSD17B14,87
5887,HSD17B2,127
5888,HSD17B3,127
5889,HSD17B4,1
5890,HSD17B6,94
5891,HSD17B7,65
5892,HSD17B8,111
5893,HSD3B1,54
5894,HSD3B2,67
5895,HSD3B7,126
5896,HSDL1,55
5897,HSDL2,21
5898,HSF2,105
5899,HSF2BP,30
5900,HSF4,57
5901,HSF5,14
5902,HSH2D,92
5903,HSP90AA1,130
5904,HSP90AB1,129
5905,HSP90B1,120
5906,HSPA12A,134
5907,HSPA12B,108
5908,HSPA13,31
5909,HSPA14,11
5910,HSPA2,75
5911,HSPA4,8
5912,HSPA4L,115
5913,HSPA5,142
5914,HSPA8,96
5915,HSPA9,120
5916,HSPB1,29
5917,HSPB11,18
5918,HSPB2,57
5919,HSPB6,96
5920,HSPB7,66
5921,HSPB8,71
5922,HSPB9,103
5923,HSPBAP1,148
5924,HSPBP1,136
5925,HSPD1,143
5926,HSPE1,146
5927,HSPG2,27
5928,HSPH1,27
5929,HTATIP2,105
5930,HTATSF1,6
5931,HTN1,67
5932,HTN3,93
5933,HTR1A,1
5934,HTR1B,69
5935,HTR1D,8
5936,HTR1E,106
5937,HTR2A,104
5938,HTR2B,122
5939,HTR2C,3
5940,HTR3A,114
5941,HTR3B,45
5942,HTR4,144
5943,HTR5A,8
5944,HTR6,61
5945,HTR7,138
5946,HTRA1,53
5947,HTRA2,128
5948,HTRA3,90
5949,HTRA4,9
5950,HTT,5
5951,HULC,98
5952,HUNK,6
5953,HUS1,12
5954,HUWE1,16
5955,HVCN1,28
5956,HYAL1,121
5957,HYAL2,142
5958,HYAL3,105
